session,predict
[7616],"[865, 697, 7617, 3376, 326, 1352, 8021, 4811, 583, 3703, 1780, 2055, 488, 2820, 7514, 1259, 1390, 885, 1964, 1314]"
"[9054, 1897, 8693]","[5998, 3987, 80, 3027, 8783, 7091, 1036, 428, 8736, 3485, 838, 1597, 5106, 206, 5434, 5169, 1158, 6093, 3417, 10494]"
"[3447, 7591, 154, 1142]","[10292, 2946, 1768, 945, 252, 6277, 3617, 10447, 145, 2238, 4933, 10613, 7958, 4549, 394, 1716, 946, 5748, 7752, 2375]"
[9570],"[7380, 7379, 9571, 7579, 7531, 1986, 898, 3406, 8848, 11043, 252, 4490, 1768, 4722, 6956, 10960, 2404, 7391, 384, 2453]"
[421],"[2355, 4046, 1356, 3064, 1362, 9609, 3126, 2968, 6959, 904, 4308, 2228, 5109, 11014, 2283, 897, 2779, 157, 6572, 6615]"
[8912],"[1783, 8913, 7747, 14, 6240, 555, 1215, 400, 1168, 163, 1521, 18, 4377, 3460, 8853, 3147, 336, 562, 4818, 6492]"
"[10466, 6529, 10412, 4647]","[4648, 6402, 2080, 5650, 4018, 173, 4807, 7040, 1485, 4596, 7684, 10712, 897, 1473, 3029, 1961, 10452, 9322, 1273, 4186]"
[6911],"[1164, 3075, 2724, 6719, 5911, 509, 1154, 629, 3404, 540, 4930, 10919, 1028, 10511, 370, 132, 10748, 2970, 3813, 6912]"
"[7028, 1659, 481, 757]","[1164, 1028, 872, 2463, 2614, 5098, 3628, 6661, 1658, 2413, 3147, 4636, 305, 9321, 5210, 461, 1473, 1301, 3940, 6366]"
[1321],"[3882, 4075, 1302, 5922, 6236, 1922, 7983, 385, 225, 489, 23, 555, 2358, 636, 673, 4614, 1512, 3149, 5731, 2927]"
"[3541, 7597]","[1711, 2338, 3591, 2611, 3000, 4948, 2416, 2092, 9125, 5024, 4079, 2673, 9480, 4322, 1932, 6801, 714, 2716, 4782, 9717]"
"[4456, 3742, 1747]","[845, 1773, 4860, 7310, 3404, 2864, 9354, 3294, 4943, 2057, 1179, 7209, 7506, 3743, 5007, 5356, 1726, 4512, 4671, 4046]"
"[9515, 4416]","[11086, 725, 5460, 1889, 1122, 10738, 3333, 6488, 4185, 585, 1164, 3524, 305, 2933, 6940, 9633, 7022, 7698, 9604, 3789]"
[4223],"[1030, 4224, 1689, 10437, 1029, 3141, 2114, 9946, 4568, 1178, 10819, 5203, 7315, 7007, 5902, 4433, 7771, 1902, 90, 9377]"
[4364],"[4365, 5233, 3755, 6764, 9129, 4162, 6168, 2391, 1319, 9698, 2298, 899, 3699, 194, 4279, 5350, 7685, 8848, 7409, 1367]"
"[6037, 18]","[4793, 3692, 6947, 14, 4783, 2947, 947, 930, 5466, 3403, 11, 2986, 2949, 4453, 146, 140, 777, 2569, 4247, 529]"
[4323],"[3512, 2893, 3067, 8215, 815, 8800, 1528, 1971, 3163, 2441, 981, 1304, 1284, 6529, 471, 4324, 3701, 4429, 1321, 49]"
"[2106, 1028]","[5449, 10786, 253, 2079, 170, 6364, 1150, 5393, 3251, 2373, 3170, 2082, 132, 11122, 2398, 7146, 3075, 4545, 5916, 4494]"
[10179],"[9722, 6688, 4283, 1849, 2995, 165, 6236, 930, 9550, 2150, 166, 462, 638, 11, 3479, 18, 5466, 7753, 4507, 8001]"
[2385],"[2386, 922, 1142, 673, 5115, 5185, 482, 790, 547, 1453, 469, 5429, 1510, 2561, 1659, 919, 400, 2463, 1698, 926]"
"[9411, 481, 4697]","[7411, 2372, 4905, 333, 553, 1517, 1164, 4842, 5333, 3298, 506, 8752, 5985, 2139, 1767, 629, 8955, 10226, 337, 2388]"
"[2494, 965, 1002, 6295, 1004]","[1005, 715, 963, 463, 9963, 2482, 2470, 1484, 6770, 1004, 1155, 6990, 1006, 1483, 5053, 1803, 1744, 872, 4190, 5548]"
"[10852, 5229]","[1870, 157, 4795, 4263, 8138, 4048, 726, 10185, 2702, 305, 1832, 4617, 3499, 5787, 425, 6562, 94, 5065, 6839, 826]"
[1881],"[3704, 1882, 1949, 2827, 4778, 5057, 7283, 10836, 290, 2560, 285, 2861, 2860, 2081, 3838, 2341, 3461, 3460, 3477, 939]"
"[3517, 1696, 1342]","[9905, 5793, 2436, 3848, 7120, 1697, 94, 4444, 189, 102, 863, 1095, 7519, 6761, 757, 1295, 5757, 3591, 6172, 1029]"
"[3632, 5077]","[6037, 895, 1960, 6810, 783, 2486, 6322, 3515, 2726, 1143, 3053, 8757, 3381, 1682, 9243, 1534, 3192, 4697, 3808, 975]"
"[4540, 92]","[4467, 10386, 5053, 3191, 159, 7938, 1050, 5088, 4247, 2136, 7546, 215, 1453, 1321, 8554, 4127, 329, 9197, 2927, 528]"
[628],"[629, 3507, 6068, 1394, 8220, 2372, 4768, 2970, 3792, 6314, 1767, 469, 4124, 2571, 1344, 1050, 509, 10282, 3876, 11185]"
[3588],"[10056, 3589, 8620, 5668, 4910, 4103, 6663, 1076, 5548, 2324, 6996, 9045, 4179, 1196, 7729, 634, 7417, 11233, 2959, 785]"
[6732],"[6733, 473, 5190, 3196, 309, 602, 2532, 1151, 2968, 3751, 3001, 1168, 1323, 2406, 7588, 6483, 4705, 1134, 6247, 2263]"
[9437],"[3365, 724, 9514, 584, 478, 6648, 10507, 1140, 2820, 582, 295, 1203, 509, 2948, 409, 2733, 697, 4515, 9701, 6818]"
[1019],"[959, 1008, 2492, 4113, 966, 5853, 963, 1001, 2223, 2019, 1995, 1020, 5739, 6295, 1018, 957, 3286, 5272, 553, 961]"
"[425, 424, 10070]","[1036, 6252, 7488, 8554, 762, 6437, 4033, 7166, 4633, 8012, 7283, 3975, 931, 5662, 2963, 10887, 5108, 8567, 8273, 71]"
"[9949, 6149]","[10617, 7900, 2833, 5447, 4449, 2607, 6486, 4479, 2143, 9298, 7746, 9450, 1180, 4893, 926, 726, 457, 280, 2561, 1960]"
[5577],"[506, 3620, 507, 553, 3165, 5579, 5578, 554, 552, 1854, 2022, 4181, 2853, 1345, 2019, 5577, 2382, 7285, 662, 2020]"
"[2176, 1870, 10274]","[5352, 2367, 4756, 2306, 8531, 1475, 9730, 2677, 6710, 11629, 4062, 1501, 1117, 4389, 7514, 6931, 6876, 6602, 689, 4835]"
[11110],"[395, 628, 7827, 145, 59, 554, 2089, 469, 165, 498, 2326, 7375, 482, 225, 4490, 11111, 8423, 49, 712, 2421]"
[1252],"[453, 3058, 8339, 169, 146, 333, 2486, 1841, 2362, 1253, 149, 1564, 168, 2335, 9253, 9990, 6927, 5825, 2806, 950]"
[2526],"[7417, 2527, 11613, 737, 5077, 816, 481, 6045, 11663, 8251, 8892, 425, 8389, 1870, 1834, 6841, 3513, 7689, 8026, 8034]"
"[11281, 4589]","[482, 1567, 481, 9496, 1698, 1067, 8307, 325, 1321, 791, 3431, 1703, 2297, 835, 8884, 430, 3422, 569, 1928, 2904]"
[2577],"[8012, 3708, 2578, 1639, 4873, 1439, 6276, 2728, 5943, 278, 9321, 2349, 2384, 1877, 1019, 1402, 2041, 2276, 389, 3058]"
[3677],"[1795, 3678, 9954, 6160, 1823, 6668, 1431, 6868, 7991, 3676, 4532, 2880, 2358, 2705, 6008, 9686, 10289, 2861, 2994, 11028]"
"[9388, 9777]","[4283, 3910, 78, 389, 7972, 3260, 6545, 647, 9778, 6440, 802, 1745, 4764, 3306, 10819, 4844, 10786, 5583, 4860, 1460]"
"[1322, 9588, 6248]","[10911, 4427, 7462, 2469, 9589, 123, 11320, 6663, 8790, 5505, 3898, 9882, 2571, 5220, 9422, 3154, 3894, 9136, 3248, 3973]"
"[133, 5022]","[6132, 2025, 6248, 2962, 10008, 3482, 10062, 3221, 2904, 6802, 6756, 5185, 5015, 2426, 9883, 6827, 6286, 3991, 2751, 9085]"
"[15, 759]","[11, 1849, 150, 170, 1453, 5121, 5514, 5748, 4789, 3552, 4442, 2935, 73, 6675, 4065, 1847, 168, 2652, 159, 944]"
"[7831, 7833, 1778]","[7834, 9059, 1663, 4860, 133, 6542, 2507, 757, 3431, 1139, 2464, 2301, 3686, 2015, 526, 1874, 1520, 487, 2790, 3075]"
[11240],"[11241, 5105, 5306, 1295, 1055, 2051, 1769, 2642, 573, 3935, 666, 2887, 7366, 10161, 720, 8096, 3150, 1636, 1203, 8909]"
"[10087, 3027]","[1544, 489, 496, 422, 3257, 7506, 1601, 3141, 7639, 748, 8373, 6437, 1199, 6064, 8162, 1677, 9087, 10300, 790, 1998]"
[9027],"[37, 923, 9028, 1321, 9, 6474, 1708, 926, 546, 2822, 759, 284, 921, 2016, 3507, 280, 1166, 483, 2075, 913]"
[2774],"[2775, 2561, 643, 1251, 1783, 2827, 7283, 1882, 2447, 5043, 1488, 6492, 3512, 3462, 2096, 4938, 11066, 336, 1964, 4188]"
"[2494, 7731, 4486, 5741]","[3813, 9367, 3052, 5350, 1675, 3029, 3596, 1661, 3033, 2880, 6668, 3440, 1345, 985, 9755, 7142, 6003, 50, 39, 1123]"
"[983, 1444]","[38, 4357, 2095, 1323, 8532, 6860, 1445, 4758, 8640, 2035, 8650, 2176, 3217, 11126, 797, 11254, 5418, 1263, 8805, 10233]"
"[101, 1536, 8460, 11441, 493]","[313, 6545, 75, 3274, 870, 2171, 1182, 8707, 3529, 5379, 8416, 2401, 4708, 828, 6578, 880, 6795, 6312, 1883, 1972]"
[5295],"[4085, 3847, 3755, 2057, 1389, 1134, 1495, 5178, 16, 3951, 2286, 2384, 2002, 5620, 7520, 5296, 2297, 9205, 1513, 4071]"
[10762],"[3417, 10763, 1374, 4711, 7006, 5625, 1106, 4756, 1888, 1417, 62, 7871, 167, 1421, 10837, 7114, 2939, 5662, 4347, 1406]"
"[2431, 7782, 10625, 9787, 11274]","[3198, 1436, 10645, 6404, 10707, 6685, 7574, 9106, 1860, 7420, 3496, 10457, 2178, 8588, 8916, 7771, 4806, 7026, 8936, 7387]"
"[590, 7295, 300, 2478, 8362]","[481, 2238, 10537, 6502, 8399, 573, 2339, 3047, 92, 1002, 4450, 305, 5461, 329, 5707, 550, 4602, 5460, 4153, 9819]"
"[1659, 1460, 5185, 9723]","[6114, 1247, 4909, 6393, 5756, 1713, 2792, 2402, 2470, 1799, 7962, 8404, 2006, 3287, 8996, 8650, 1399, 2417, 671, 3307]"
"[628, 2075]","[724, 15, 9612, 5402, 8929, 1558, 9059, 8212, 1488, 912, 145, 2036, 2893, 94, 810, 3452, 6935, 4482, 3555, 4568]"
"[7885, 2532, 3942, 1767]","[4155, 759, 336, 7889, 10904, 654, 1492, 10291, 2847, 1662, 2127, 2138, 1540, 1305, 4906, 5342, 6985, 8531, 4777, 4083]"
"[8929, 3780, 5018, 254, 1304]","[744, 3682, 7029, 4743, 3927, 1342, 8913, 7466, 2937, 4683, 3681, 3621, 1143, 5108, 3702, 6471, 370, 6576, 7118, 2159]"
[2612],"[3201, 2355, 5598, 1913, 724, 9980, 2613, 2304, 333, 10889, 8386, 2149, 3941, 10062, 3302, 615, 705, 305, 6675, 1028]"
[10746],"[68, 7329, 10747, 4596, 1823, 4019, 1319, 46, 2060, 394, 2509, 6311, 5625, 817, 7051, 11071, 159, 3147, 708, 9898]"
[6084],"[4347, 2893, 6468, 4016, 2368, 509, 9028, 6273, 10100, 1243, 2195, 337, 6554, 4514, 748, 4789, 4466, 939, 159, 6085]"
"[9246, 8799, 10738]","[10739, 2300, 6590, 2386, 2508, 1502, 6710, 995, 6380, 7755, 4438, 2127, 926, 3863, 1304, 8161, 352, 10765, 4326, 1655]"
[8530],"[10923, 4835, 7511, 8531, 2384, 483, 73, 6166, 4510, 1188, 1121, 946, 1826, 6877, 5822, 896, 2677, 8389, 411, 7255]"
[2350],"[250, 2882, 5243, 3408, 137, 2562, 5618, 10873, 11485, 5140, 6028, 8847, 10494, 8665, 2959, 92, 2026, 3882, 6086, 5055]"
[175],"[11, 159, 160, 1166, 170, 1028, 12, 2543, 587, 2806, 11384, 145, 1845, 150, 2608, 14, 176, 9, 7367, 239]"
[338],"[339, 10343, 8877, 2676, 2644, 1172, 840, 10595, 4235, 7004, 3459, 3868, 8652, 1154, 6841, 1290, 928, 7384, 6111, 1509]"
[5948],"[4833, 8913, 1798, 1716, 697, 5594, 7029, 1828, 995, 702, 2017, 2821, 2538, 4002, 9532, 4893, 744, 277, 3167, 1019]"
[8683],"[2367, 7604, 5311, 2843, 4816, 4764, 10105, 2141, 4500, 3029, 7261, 3828, 413, 4329, 905, 1993, 1354, 1092, 8484, 10901]"
[1689],"[2131, 7316, 1690, 8685, 2036, 1708, 317, 241, 4036, 1984, 4269, 6168, 3644, 2241, 6552, 7097, 4365, 5082, 1689, 6413]"
[7182],"[4284, 2005, 8572, 2189, 159, 2022, 5256, 1304, 329, 9863, 3165, 20, 7753, 8533, 5190, 822, 4752, 268, 2935, 2999]"
"[10025, 7139]","[3043, 7140, 9337, 8941, 10610, 7428, 1442, 5909, 10218, 4474, 6496, 2689, 9017, 3482, 313, 6436, 5913, 7523, 6580, 371]"
[1344],"[8371, 1345, 2923, 429, 1882, 2327, 1028, 944, 3748, 170, 14, 1321, 2515, 5638, 988, 5789, 8009, 250, 7255, 2092]"
"[8023, 3279, 7686, 1897]","[10009, 5833, 2026, 3527, 8264, 5815, 1036, 3287, 3993, 11390, 10496, 26, 2538, 356, 6682, 1781, 9791, 1019, 4013, 3217]"
[355],"[1977, 3612, 6108, 5005, 541, 480, 336, 10103, 2392, 5622, 5782, 7999, 1703, 1708, 3147, 762, 817, 18, 4632, 3806]"
"[4263, 5774]","[1261, 3157, 3477, 5775, 290, 1066, 4439, 4226, 116, 8021, 2396, 2806, 6697, 3406, 1241, 6962, 9397, 4068, 10071, 1487]"
"[1660, 1661, 612, 1662, 1663]","[150, 2945, 5898, 1666, 1663, 1648, 1373, 1677, 1665, 10226, 384, 1166, 1686, 3264, 2779, 726, 4611, 1874, 8162, 1448]"
"[2740, 15]","[150, 3296, 4500, 587, 8013, 8964, 4845, 8448, 2201, 2102, 2738, 1908, 336, 541, 2609, 746, 1321, 4612, 2440, 10792]"
[7917],"[4221, 899, 7090, 2451, 834, 7283, 1886, 917, 7918, 1131, 300, 7656, 8138, 326, 3461, 280, 1780, 3243, 3343, 4609]"
"[4851, 5206]","[604, 1491, 3702, 691, 2300, 1150, 10734, 10642, 5207, 2275, 979, 2728, 4865, 987, 4887, 9074, 1175, 3003, 5813, 1638]"
"[429, 571, 1154]","[3730, 1823, 5060, 7375, 7634, 4939, 4669, 8247, 9684, 253, 3033, 1047, 7938, 851, 5011, 4593, 5470, 9328, 3512, 4584]"
[7141],"[7142, 1203, 7486, 5727, 8517, 703, 4243, 985, 7635, 8917, 1940, 8541, 2326, 638, 3843, 2075, 9071, 5587, 1254, 3849]"
"[506, 554]","[507, 5577, 2024, 506, 1345, 554, 2853, 3620, 2022, 9887, 555, 553, 2021, 2019, 2020, 3165, 5304, 469, 10376, 5579]"
[201],"[6151, 202, 3029, 862, 1551, 8444, 3209, 3183, 2904, 707, 2111, 2212, 5423, 3616, 3258, 2893, 2173, 2963, 4708, 6686]"
"[1742, 2549, 3341]","[7494, 4807, 1819, 7261, 344, 4211, 11032, 5023, 361, 8237, 4273, 3834, 1455, 6811, 6671, 6945, 561, 9243, 3042, 979]"
[2612],"[3201, 2355, 5598, 1913, 724, 9980, 2613, 2304, 333, 10889, 8386, 2149, 3941, 10062, 3302, 615, 705, 305, 6675, 1028]"
[1389],"[9893, 2733, 8576, 5986, 1122, 1692, 1596, 494, 3503, 6688, 5594, 1308, 6111, 430, 9811, 4714, 3680, 2227, 6112, 4556]"
"[414, 5261]","[4837, 487, 3691, 2568, 819, 500, 2569, 984, 1550, 7102, 4418, 2413, 2245, 415, 1251, 333, 8129, 372, 2718, 5697]"
[1883],"[704, 703, 3617, 1949, 288, 2080, 3170, 2341, 2825, 705, 2081, 3682, 3477, 8176, 2082, 3251, 6971, 938, 2079, 2860]"
"[403, 1484, 7658]","[7992, 9058, 2966, 8699, 385, 10790, 364, 7755, 2646, 2235, 7062, 1524, 7998, 1932, 8062, 2716, 6084, 350, 8474, 4144]"
"[10007, 10581, 8761, 3214, 3596]","[4905, 11, 4818, 8510, 4384, 2730, 1836, 5354, 1654, 4820, 1358, 11610, 2461, 4439, 4300, 686, 2968, 1882, 1261, 1736]"
"[3858, 1144]","[726, 119, 9232, 2303, 4062, 1143, 1544, 1462, 2149, 1236, 9222, 10068, 6335, 7081, 6873, 6256, 4609, 917, 6779, 5982]"
"[4166, 3764]","[1453, 7938, 1293, 5334, 1534, 1342, 333, 8585, 7952, 9392, 11, 614, 4408, 482, 5005, 894, 898, 8878, 981, 1659]"
[9903],"[8897, 8594, 6827, 4051, 1697, 3778, 8236, 3257, 9904, 7636, 375, 3537, 4965, 2253, 2580, 8820, 5445, 7983, 4226, 2260]"
"[6098, 621]","[1453, 4010, 11399, 1150, 622, 6044, 7871, 820, 2606, 1836, 11376, 7520, 7083, 8053, 2510, 5458, 2811, 5726, 4281, 8910]"
[2238],"[9210, 471, 3574, 4775, 5631, 553, 11, 8524, 9197, 2012, 469, 3492, 684, 2020, 1323, 2372, 1304, 1944, 1891, 881]"
[10324],"[10060, 3788, 682, 532, 1021, 9151, 5885, 4077, 6056, 2271, 354, 8728, 3290, 1944, 7650, 255, 10612, 5540, 3657, 10536]"
"[4426, 824, 2613, 474, 4881]","[413, 10705, 6290, 3848, 10149, 5498, 743, 6299, 3232, 11340, 4354, 6769, 1060, 1795, 8825, 7295, 8740, 2126, 1849, 2338]"
"[8796, 4025]","[5618, 10327, 5871, 2779, 3194, 724, 1774, 454, 3422, 2558, 1143, 9442, 8961, 4552, 11214, 1841, 6248, 9514, 1846, 6254]"
"[3088, 3326, 11008, 1903, 11345]","[1459, 5569, 2843, 5598, 5367, 3389, 285, 8001, 2397, 6903, 1447, 9717, 1967, 8212, 1577, 10836, 120, 2429, 11562, 2592]"
"[1171, 3553]","[6236, 3554, 8857, 7532, 2421, 2133, 3858, 5788, 2273, 5124, 7768, 122, 49, 9607, 1652, 9159, 4630, 3359, 4803, 5387]"
"[1670, 5478, 127, 1666, 1655]","[6834, 7223, 2117, 1321, 604, 10090, 2978, 469, 3034, 1704, 9339, 2079, 4662, 2263, 40, 1913, 939, 1345, 10733, 2314]"
[4210],"[7378, 282, 336, 2927, 1694, 927, 5736, 283, 94, 1708, 4211, 791, 9083, 3147, 569, 2904, 850, 7056, 3512, 2903]"
[6086],"[4165, 2343, 6087, 8912, 6492, 2746, 4350, 6399, 5630, 651, 9847, 92, 1314, 3721, 4759, 835, 6088, 7061, 6181, 1115]"
[2855],"[2031, 2856, 1214, 2857, 573, 2916, 8263, 282, 2656, 8914, 6637, 4753, 408, 7118, 680, 1410, 4408, 180, 963, 2078]"
[849],"[5884, 133, 1511, 3129, 2, 3, 4049, 336, 605, 850, 2361, 532, 215, 720, 159, 8817, 340, 1663, 287, 2893]"
[7953],"[2963, 9410, 5995, 7954, 10499, 5996, 2815, 9125, 4165, 6488, 2149, 6679, 9604, 11002, 10924, 4079, 2355, 3682, 2350, 2131]"
"[5370, 2665]","[5875, 6480, 1798, 40, 6955, 7610, 2666, 279, 36, 920, 1284, 5888, 4676, 811, 407, 1921, 6306, 8456, 7868, 2295]"
[336],"[3598, 638, 9, 909, 7740, 3191, 4315, 10144, 3551, 1832, 160, 11347, 3663, 3326, 159, 71, 1992, 2, 15, 2326]"
"[3645, 4165, 3644]","[3462, 1783, 6492, 5473, 8301, 2343, 2746, 1716, 1782, 3461, 945, 694, 5057, 4445, 8773, 2996, 3645, 3616, 1302, 282]"
[7789],"[2390, 7790, 7444, 9553, 3347, 4119, 1131, 6093, 9102, 1793, 9055, 11124, 10484, 7920, 4409, 2452, 2738, 4755, 9256, 10413]"
[10948],"[9231, 3396, 148, 2377, 5432, 158, 1386, 10666, 6590, 4166, 1927, 7615, 4564, 2278, 4874, 7370, 7208, 5543, 10001, 1949]"
"[2219, 3784]","[7804, 9668, 1473, 6446, 3166, 2201, 9031, 10990, 3223, 2620, 6576, 7141, 9423, 1022, 1624, 9060, 3859, 2045, 6409, 3000]"
[7319],"[7320, 5191, 772, 2687, 4393, 2374, 8370, 4123, 5595, 5651, 2006, 7261, 3099, 4267, 1439, 64, 3334, 2028, 2823, 9242]"
"[328, 7221, 759]","[1177, 11, 2505, 614, 1166, 615, 2806, 7222, 6681, 1849, 4504, 2488, 946, 8404, 222, 167, 4084, 9, 8301, 6038]"
[7427],"[4361, 1608, 1611, 7428, 7518, 828, 6387, 1696, 9724, 3333, 810, 3973, 5508, 3479, 384, 2916, 3291, 1330, 2633, 4568]"
"[10324, 9619, 6490]","[4083, 4061, 4309, 4026, 1143, 7281, 8870, 1279, 198, 9730, 9927, 981, 8478, 160, 1101, 10495, 4706, 9146, 3194, 5863]"
[3348],"[2973, 873, 3349, 10449, 3033, 101, 6971, 5448, 159, 7793, 7255, 2336, 703, 946, 7080, 10038, 482, 2082, 469, 834]"
"[2221, 11163]","[3171, 3207, 4329, 457, 7957, 317, 7371, 1501, 11164, 4642, 632, 4616, 3429, 3029, 2568, 6904, 3263, 384, 8554, 8410]"
[4878],"[1305, 488, 11022, 3866, 2437, 870, 2842, 7036, 11610, 11, 635, 160, 7384, 746, 4879, 1900, 6943, 9150, 7470, 628]"
"[1670, 1962, 1651, 2436]","[1650, 9197, 1666, 724, 2375, 1217, 1849, 150, 4225, 660, 7836, 9827, 10867, 2314, 291, 1655, 1444, 902, 2725, 3755]"
[946],"[947, 8548, 5353, 250, 140, 2335, 3203, 73, 170, 6529, 18, 1391, 6569, 5514, 1903, 4236, 7069, 7222, 6939, 9]"
"[3509, 7302]","[2386, 6600, 2059, 513, 10166, 2753, 2253, 1922, 1524, 364, 1326, 9100, 4144, 7731, 5647, 4775, 3510, 1261, 435, 8707]"
"[8118, 292]","[509, 4766, 293, 373, 7488, 1321, 3615, 1905, 3020, 9351, 4350, 3381, 3802, 9150, 4220, 305, 4026, 9127, 2194, 638]"
"[4235, 1387, 2089, 8483]","[5375, 3442, 3847, 1567, 2111, 785, 1493, 4637, 5667, 3587, 476, 9478, 2894, 797, 5450, 9823, 160, 1166, 2320, 9429]"
[3516],"[10121, 3491, 3490, 4350, 5729, 6703, 5901, 7492, 5997, 4449, 1844, 3961, 4093, 3998, 10445, 2905, 10810, 9082, 3517, 2246]"
"[11200, 5886]","[8101, 11224, 4245, 8195, 4864, 936, 8356, 8218, 4339, 5511, 1409, 10259, 5887, 900, 4171, 3101, 4666, 5224, 10141, 3954]"
"[355, 10679, 4787]","[2424, 1500, 7110, 11672, 942, 4810, 10241, 1731, 9743, 6733, 889, 1809, 2532, 1387, 9499, 7098, 2691, 1112, 6505, 8513]"
[5425],"[1949, 5426, 703, 705, 3460, 5427, 6971, 4938, 10499, 2080, 3644, 939, 2861, 2827, 704, 938, 3172, 7283, 2946, 7849]"
"[4772, 1521]","[1028, 5034, 1522, 6673, 673, 1321, 8394, 5793, 2872, 2437, 8127, 8123, 305, 3217, 10547, 1505, 6088, 3310, 1284, 628]"
[1071],"[9141, 565, 1072, 3765, 73, 1951, 1323, 5640, 2687, 5407, 3195, 5277, 2404, 5752, 5446, 1456, 5088, 1342, 4524, 6560]"
[1361],"[1362, 6967, 4019, 840, 6201, 8259, 5415, 4176, 9585, 2733, 4430, 5751, 9977, 9011, 10966, 5534, 1465, 7069, 8827, 11396]"
"[2739, 2252]","[5031, 2071, 1321, 3401, 9862, 10275, 10759, 3499, 5125, 4350, 6934, 10385, 425, 328, 7315, 7678, 4226, 9219, 9071, 2245]"
"[10576, 11245]","[2170, 7417, 5516, 10577, 5148, 7130, 6941, 1409, 5589, 3693, 2547, 6825, 2683, 9765, 7738, 3914, 8012, 11246, 4323, 9458]"
"[3411, 817]","[5952, 9720, 1152, 4260, 1400, 4569, 722, 11453, 8594, 329, 4044, 9284, 1870, 846, 3326, 482, 2113, 8573, 9397, 538]"
[8928],"[1991, 6909, 429, 1288, 10286, 956, 7104, 7222, 2568, 957, 4225, 3615, 3684, 8929, 2872, 3392, 7206, 8548, 7555, 15]"
"[3684, 7222, 10623]","[1168, 18, 7, 2479, 1657, 604, 8334, 12, 9488, 3398, 336, 3326, 4785, 758, 4792, 2102, 2515, 9397, 3800, 528]"
[1895],"[777, 3104, 2558, 1564, 3882, 1456, 628, 5731, 3890, 2424, 3195, 3129, 1300, 1896, 1028, 483, 1849, 2755, 1107, 1166]"
"[2176, 309, 2571, 1287]","[7543, 5514, 6664, 7884, 277, 3516, 40, 3485, 2544, 5119, 5330, 11190, 133, 383, 7563, 2046, 5083, 6137, 5456, 4747]"
"[1154, 489]","[1894, 8810, 4868, 2463, 612, 40, 1670, 791, 2392, 5109, 3537, 4374, 8133, 7815, 7924, 1551, 6722, 897, 5877, 819]"
[3324],"[517, 1927, 515, 2821, 1314, 320, 514, 694, 918, 744, 1043, 921, 886, 2017, 551, 923, 698, 1259, 1925, 400]"
"[615, 165]","[131, 9445, 14, 10477, 2806, 8944, 5027, 3173, 5930, 3896, 3491, 6454, 2686, 2317, 3004, 1793, 7969, 7003, 5465, 10903]"
"[1158, 5349]","[5840, 5065, 2096, 5446, 95, 1384, 3182, 1716, 4233, 4323, 5294, 7765, 2036, 9480, 3055, 1575, 6939, 7464, 8564, 5969]"
[10411],"[480, 4220, 509, 1291, 1641, 7786, 2419, 1304, 4528, 6192, 8593, 918, 1477, 440, 1175, 7491, 71, 121, 320, 2119]"
[7918],"[3171, 4833, 2840, 6841, 5472, 4778, 3034, 2712, 1153, 2300, 2824, 2126, 9234, 10090, 2882, 680, 3858, 693, 280, 253]"
[47],"[6979, 4156, 48, 9533, 670, 49, 3189, 895, 8536, 6546, 4127, 302, 276, 550, 7280, 3381, 489, 389, 1768, 3503]"
[2880],"[10031, 6873, 5066, 1459, 10228, 4747, 1712, 501, 4882, 1692, 9709, 2, 6007, 478, 1242, 3715, 340, 642, 6299, 5127]"
"[1405, 6958, 700, 4993, 2903]","[372, 4625, 652, 6941, 1659, 1060, 10148, 2269, 1927, 1026, 4450, 1323, 1259, 106, 954, 5036, 401, 3492, 9832, 3031]"
"[162, 604]","[1168, 73, 18, 14, 4783, 2806, 9, 930, 140, 5334, 146, 11, 3599, 333, 4793, 2876, 5748, 1529, 4537, 3570]"
[7929],"[569, 5185, 5053, 2084, 7353, 927, 482, 3795, 9, 3208, 2425, 12, 2034, 11, 2927, 242, 3788, 483, 926, 3]"
[6070],"[3556, 518, 5787, 1682, 110, 2842, 8901, 3828, 9232, 4879, 277, 11294, 649, 119, 2149, 1313, 4038, 113, 4528, 102]"
"[3672, 2745]","[3461, 1783, 3616, 2561, 1949, 5473, 4938, 2435, 5057, 7283, 3462, 2560, 2342, 3171, 6492, 3574, 2746, 2827, 1964, 3911]"
"[1476, 5015, 11229, 11602, 170]","[3953, 1115, 1403, 3763, 140, 8368, 12, 1841, 11352, 167, 15, 2013, 1167, 2095, 9488, 2089, 3391, 8477, 2317, 3115]"
[7238],"[7239, 1404, 1374, 740, 4093, 8855, 5691, 4639, 3052, 2286, 189, 4467, 8045, 8751, 283, 5548, 2860, 3629, 2705, 1385]"
"[1489, 421]","[2355, 6845, 2462, 3064, 6159, 2779, 904, 422, 9242, 8329, 6975, 5785, 6651, 1356, 2931, 7692, 4308, 1819, 3532, 2228]"
[4376],"[2367, 8834, 3348, 2558, 1357, 8123, 1496, 2611, 647, 3031, 2006, 1780, 1084, 1019, 2207, 2976, 860, 2945, 1028, 1639]"
[9329],"[10722, 8056, 3088, 5800, 7789, 5704, 8179, 3101, 7356, 10854, 4706, 6169, 5362, 1967, 165, 6628, 10202, 7027, 5095, 5631]"
