session,predict
[451],"[433, 329, 476, 2771, 3246, 455, 432, 7528, 5227, 3031, 450, 5343, 6143, 8054, 1227, 434, 6316, 2850, 358, 812]"
[1173],"[53, 3506, 2784, 8068, 2036, 2123, 7683, 136, 1992, 4862, 104, 15, 9369, 1308, 2465, 3208, 195, 1174, 939, 1346]"
[5320],"[3969, 3043, 9059, 8277, 5321, 7170, 8372, 456, 2687, 435, 2641, 669, 332, 4154, 1580, 571, 7570, 9595, 1295, 2603]"
"[154, 310]","[311, 330, 719, 517, 601, 1886, 954, 998, 477, 8717, 2304, 2365, 2664, 538, 4867, 5133, 3694, 897, 6948, 4299]"
"[8, 6625]","[691, 4867, 434, 1512, 195, 1411, 1234, 331, 812, 2363, 638, 991, 2304, 2096, 1097, 450, 309, 2386, 4330, 3552]"
[4290],"[357, 8549, 5028, 4291, 1988, 5369, 3123, 2099, 4213, 839, 973, 2586, 4802, 2072, 7809, 362, 658, 764, 1266, 479]"
[9788],"[252, 295, 1266, 1100, 18, 5457, 2803, 2346, 1163, 1243, 304, 5444, 2359, 7, 7989, 7370, 183, 1525, 617, 2168]"
[568],"[2068, 92, 123, 257, 128, 4164, 1733, 7085, 629, 118, 840, 476, 127, 1184, 943, 7115, 268, 835, 2215, 540]"
[53],"[104, 195, 36, 594, 2553, 725, 625, 1596, 450, 171, 331, 190, 455, 3378, 1742, 2348, 3609, 7680, 201, 883]"
"[5621, 9785]","[479, 3593, 1913, 94, 2664, 1262, 326, 4135, 7241, 1294, 1978, 645, 851, 1373, 4299, 1361, 896, 311, 1197, 744]"
[3203],"[764, 5902, 4865, 2935, 2930, 4348, 8724, 5192, 4883, 1403, 6078, 816, 9088, 149, 224, 1204, 152, 2801, 1495, 2664]"
"[6768, 6014]","[6015, 1367, 4255, 6405, 3614, 5336, 4190, 3877, 9211, 1953, 4321, 5332, 8059, 1475, 2136, 1482, 1104, 456, 6496, 60]"
[1266],"[450, 602, 678, 2988, 2072, 292, 3410, 2708, 3038, 4018, 41, 4274, 219, 5847, 6275, 1395, 6073, 3144, 1969, 571]"
"[675, 1099]","[1783, 5418, 1886, 202, 719, 325, 1625, 1767, 1917, 602, 188, 172, 1462, 3020, 6460, 1901, 1989, 7048, 6261, 289]"
"[1142, 2345]","[750, 2799, 2637, 1156, 1977, 1140, 2594, 3594, 3475, 9229, 2935, 5293, 6358, 2193, 1775, 6768, 3031, 122, 7709, 5363]"
"[191, 723]","[1082, 2964, 3347, 3732, 3095, 999, 6047, 3130, 8467, 1245, 6567, 7257, 107, 1910, 7007, 2124, 984, 3960, 3923, 2364]"
"[4376, 1419]","[5798, 3372, 662, 2670, 1994, 7128, 1912, 8346, 1338, 2442, 1039, 3956, 3104, 5496, 5969, 6672, 4590, 3679, 183, 5850]"
"[3205, 6396]","[3185, 5007, 3206, 434, 398, 3140, 1142, 2795, 1370, 5616, 8699, 4945, 7647, 7272, 1271, 3676, 5764, 1263, 9773, 527]"
[5261],"[568, 451, 5262, 227, 5093, 551, 2094, 527, 36, 5026, 712, 5090, 3886, 4274, 348, 3669, 658, 3717, 1203, 3021]"
[104],"[36, 3021, 41, 15, 450, 5396, 257, 2150, 4050, 804, 151, 1184, 455, 3716, 451, 594, 2194, 1109, 636, 190]"
[629],"[2068, 568, 123, 128, 92, 257, 812, 4437, 230, 3711, 194, 2447, 129, 4636, 1990, 171, 1106, 4354, 675, 1982]"
[968],"[494, 3984, 7687, 969, 4475, 748, 152, 2748, 2964, 3324, 18, 1955, 15, 2404, 1625, 66, 840, 84, 3927, 197]"
"[1184, 2079]","[2091, 7253, 1875, 4645, 1977, 2079, 5133, 1863, 331, 4949, 8535, 219, 7600, 8207, 3103, 691, 677, 4140, 5149, 849]"
[249],"[1564, 347, 499, 15, 250, 2210, 264, 252, 713, 39, 3080, 2036, 53, 4343, 1577, 194, 488, 489, 1386, 1422]"
[2867],"[5895, 976, 262, 451, 6490, 41, 1263, 1874, 180, 432, 4619, 1799, 840, 1647, 455, 517, 2376, 329, 982, 13]"
"[840, 8588, 1558, 6568]","[6719, 6569, 7291, 3320, 7030, 1056, 4002, 351, 285, 3687, 7191, 4679, 336, 5277, 1404, 1048, 4135, 1131, 4409, 2219]"
"[223, 1640]","[6206, 6553, 6208, 1602, 3367, 4111, 3531, 8513, 2649, 1245, 8467, 3366, 3843, 2876, 8459, 7007, 8867, 5978, 5927, 7059]"
"[539, 1600]","[8178, 15, 6224, 1403, 1733, 6894, 735, 4511, 3118, 8219, 4245, 752, 328, 914, 149, 977, 3605, 1281, 4388, 1640]"
[658],"[9229, 6960, 7112, 1042, 9106, 3249, 6847, 1420, 6349, 659, 1830, 6458, 8124, 133, 800, 3997, 7570, 1929, 4221, 2766]"
[434],"[1288, 1203, 9597, 704, 220, 7320, 330, 8958, 8269, 6275, 2478, 2850, 3236, 3968, 17, 433, 4586, 1082, 1536, 435]"
[4991],"[877, 599, 3492, 1156, 2544, 7, 2485, 619, 1701, 104, 5156, 7486, 6343, 36, 8148, 304, 385, 17, 4968, 3335]"
"[269, 5116]","[4111, 2544, 4360, 7298, 4682, 1692, 1459, 3848, 5271, 2583, 271, 4806, 7810, 3888, 4548, 2406, 785, 1538, 5333, 7123]"
[1281],"[152, 70, 449, 331, 719, 311, 1875, 3143, 1197, 1334, 693, 2837, 3018, 3853, 1140, 4154, 6659, 175, 897, 816]"
[194],"[1609, 1996, 330, 41, 354, 128, 195, 777, 1733, 481, 379, 3822, 329, 1600, 238, 107, 2018, 455, 2167, 1675]"
[22],"[756, 2481, 4225, 455, 706, 1098, 6464, 44, 23, 18, 183, 190, 1609, 104, 172, 607, 1897, 2556, 1626, 2018]"
[645],"[1704, 118, 2923, 980, 1892, 330, 1832, 2435, 939, 412, 1978, 1378, 1250, 3433, 868, 772, 95, 1934, 6180, 18]"
"[60, 205]","[678, 2112, 1647, 3144, 4742, 7692, 3260, 6390, 2594, 1892, 2790, 1876, 1648, 2195, 3311, 2586, 7353, 4335, 2839, 4346]"
"[183, 304, 4373, 33]","[175, 1425, 1149, 1759, 1424, 2188, 1785, 1701, 2146, 1686, 6881, 804, 104, 1956, 8323, 1980, 3579, 1822, 372, 1337]"
[6100],"[4991, 2860, 1326, 3490, 4028, 3035, 2751, 1005, 4390, 4521, 7639, 194, 8783, 428, 5924, 5293, 1197, 2442, 8105, 5731]"
[9284],"[2087, 5707, 7369, 3162, 2128, 1969, 1037, 4146, 2066, 7765, 9285, 617, 972, 7612, 3386, 1645, 5277, 621, 6819, 2256]"
[1184],"[678, 2605, 1929, 1542, 7225, 2079, 2586, 5772, 7882, 5402, 8759, 3246, 152, 149, 2279, 658, 2072, 4684, 6641, 1371]"
[1602],"[8884, 4164, 18, 1466, 2453, 793, 5306, 1932, 184, 4316, 458, 6281, 2376, 3115, 4598, 9029, 2106, 1043, 426, 9445]"
"[1992, 3359, 436, 4385, 5240]","[6997, 3152, 1479, 8960, 762, 53, 99, 6646, 6123, 3832, 5242, 7005, 4255, 9396, 4188, 3227, 1073, 6467, 1054, 938]"
"[2394, 149]","[5890, 175, 2214, 4839, 1111, 1794, 5438, 2287, 1524, 3490, 5513, 359, 1553, 320, 6505, 5893, 1558, 130, 172, 2654]"
[2218],"[3074, 19, 1667, 613, 3824, 1956, 1360, 1281, 202, 2884, 184, 171, 310, 5981, 1824, 1527, 2662, 976, 268, 2018]"
"[1140, 18]","[2673, 338, 1528, 3874, 670, 4507, 5226, 1281, 4388, 195, 325, 495, 3059, 2882, 2266, 2352, 2474, 1716, 1758, 4540]"
[1266],"[450, 602, 678, 2988, 2072, 292, 3410, 2708, 3038, 4018, 41, 4274, 219, 5847, 6275, 1395, 6073, 3144, 1969, 571]"
[4851],"[340, 2662, 1653, 268, 1184, 2094, 976, 128, 2070, 960, 1463, 1588, 1827, 756, 330, 66, 897, 669, 2631, 175]"
[941],"[3325, 1640, 223, 665, 224, 3410, 5533, 1758, 2827, 72, 1373, 331, 4379, 719, 1635, 942, 5739, 221, 18, 197]"
[4445],"[4134, 8, 2002, 152, 1978, 3257, 956, 4499, 1968, 614, 882, 2395, 1928, 7439, 1197, 18, 2079, 1161, 1620, 3977]"
[317],"[1911, 171, 2846, 53, 104, 264, 1854, 3184, 568, 4419, 454, 1100, 304, 395, 36, 489, 1047, 7, 3121, 273]"
"[205, 3260]","[4561, 678, 3260, 3290, 2483, 3311, 1545, 6854, 4412, 5138, 1704, 9029, 4742, 6322, 675, 3721, 6390, 2751, 6788, 2184]"
"[249, 2209, 4904]","[454, 1661, 754, 5787, 1422, 1911, 6252, 8273, 1457, 33, 469, 3675, 3701, 3855, 2102, 1039, 43, 7951, 1028, 4857]"
[7042],"[2544, 1189, 2160, 4120, 8132, 839, 2353, 1004, 3208, 6969, 6208, 1761, 3848, 6167, 7043, 431, 2453, 98, 4668, 1798]"
"[4867, 1962]","[1963, 7360, 3282, 1604, 5450, 2592, 2705, 328, 1198, 3063, 2334, 1281, 6656, 8047, 2450, 4945, 4387, 7339, 750, 309]"
"[273, 3612, 7652, 263]","[1358, 2827, 311, 2176, 602, 2015, 5314, 41, 362, 6182, 1005, 538, 891, 326, 2268, 5851, 1974, 2483, 3257, 4300]"
[8497],"[704, 1050, 506, 128, 5039, 2453, 4495, 1142, 1596, 18, 291, 283, 104, 221, 160, 2802, 3477, 5469, 378, 329]"
[7122],"[66, 955, 7123, 340, 288, 4637, 104, 457, 41, 304, 379, 244, 1358, 1913, 1835, 1243, 367, 1797, 939, 5646]"
[15],"[675, 1160, 1548, 594, 4224, 3842, 756, 330, 72, 6137, 4132, 1767, 2364, 3119, 2176, 712, 68, 331, 18, 16]"
[9548],"[8737, 851, 859, 1124, 1806, 2854, 3021, 602, 1830, 5616, 4507, 7036, 126, 1386, 617, 1281, 2256, 9549, 8, 812]"
"[3259, 161]","[4750, 6322, 162, 679, 9157, 5277, 8175, 9724, 2865, 5846, 7166, 6228, 1648, 6685, 2184, 337, 2481, 7982, 1052, 5224]"
"[3511, 828, 5961, 3958]","[517, 1161, 322, 71, 2366, 5966, 304, 410, 1259, 5403, 8864, 4173, 6969, 442, 1065, 1722, 2602, 3707, 3959, 8875]"
"[240, 66]","[8, 1197, 918, 60, 2513, 4704, 956, 152, 3570, 3257, 3700, 7437, 5277, 7385, 329, 686, 71, 2074, 1523, 723]"
[318],"[319, 5523, 3145, 3249, 1022, 7806, 3717, 2141, 5314, 6208, 4450, 3875, 756, 6143, 568, 230, 227, 564, 986, 4467]"
[3327],"[5369, 5666, 455, 175, 551, 3238, 314, 434, 1968, 5502, 831, 1373, 2284, 1628, 5188, 489, 475, 2638, 5182, 4279]"
[4173],"[4569, 8447, 8216, 1548, 1016, 956, 3152, 4738, 258, 5786, 4193, 53, 4003, 147, 3512, 998, 113, 2045, 4182, 6110]"
"[3091, 67, 4662]","[4614, 2085, 1588, 16, 247, 18, 709, 1348, 814, 5516, 959, 1374, 44, 417, 1528, 6374, 517, 2268, 2084, 3371]"
"[9502, 9437, 4663]","[281, 1758, 6417, 6333, 423, 15, 4220, 8751, 3490, 2219, 8890, 750, 2873, 7331, 1900, 977, 2703, 4247, 3643, 4576]"
"[2888, 594, 309]","[1102, 9234, 159, 1794, 1533, 2239, 6921, 4020, 4351, 1490, 882, 4865, 744, 1588, 3100, 1021, 1019, 175, 2537, 4596]"
[379],"[95, 6208, 592, 4878, 5956, 103, 1403, 7312, 5536, 2525, 1525, 6056, 5405, 2268, 2173, 7916, 4837, 7073, 3576, 4550]"
"[236, 133, 330]","[736, 1904, 695, 1899, 331, 1358, 906, 5207, 1234, 538, 4867, 1325, 2800, 269, 2090, 4648, 6903, 7089, 2597, 3931]"
[2544],"[7357, 3167, 7164, 2545, 3812, 6934, 24, 2299, 5321, 1408, 7370, 2301, 1748, 839, 1273, 1892, 6557, 1726, 9129, 4320]"
"[1051, 8658]","[2921, 2768, 3916, 6327, 6591, 5698, 7907, 2530, 2923, 784, 1758, 7173, 5895, 988, 2938, 2044, 1646, 8708, 4051, 2125]"
[8856],"[984, 183, 13, 3687, 104, 50, 3844, 3127, 2144, 3021, 1915, 4561, 304, 194, 2965, 6027, 65, 1457, 1151, 3926]"
"[8076, 8181]","[2088, 1913, 495, 625, 9630, 9660, 3594, 4529, 359, 3156, 5993, 4528, 41, 8182, 8349, 1852, 1600, 704, 3694, 4865]"
[2605],"[9551, 2214, 1276, 6603, 5137, 2571, 8196, 2634, 5825, 8981, 4604, 1653, 4100, 5428, 339, 3021, 122, 324, 2484, 8393]"
"[6694, 701]","[180, 6572, 701, 3480, 918, 3697, 8645, 196, 1875, 6685, 7204, 7564, 4653, 625, 5552, 1517, 4584, 3182, 2783, 5740]"
[9154],"[812, 17, 1047, 126, 183, 625, 33, 21, 3021, 4450, 95, 41, 2761, 2974, 568, 278, 1701, 1816, 13, 129]"
[5025],"[1049, 434, 451, 831, 1184, 223, 220, 1930, 1203, 1675, 1929, 1522, 5984, 3260, 41, 5126, 329, 571, 149, 55]"
[7530],"[1133, 1088, 6963, 2485, 455, 658, 8341, 331, 3490, 5413, 5226, 7531, 2109, 704, 6274, 7463, 433, 5693, 326, 195]"
[326],"[4669, 3449, 1535, 7575, 592, 7997, 327, 3307, 1473, 1636, 7022, 3318, 6757, 263, 2266, 3528, 3778, 118, 257, 4933]"
[0],"[959, 18, 8, 2445, 1897, 1588, 8608, 2268, 3348, 2870, 268, 3686, 362, 1386, 900, 152, 139, 1, 330, 2279]"
"[6953, 3138]","[3419, 4380, 1006, 325, 770, 1003, 5637, 6442, 1178, 7741, 4162, 4561, 367, 111, 3311, 40, 4999, 1912, 1019, 7331]"
[2764],"[735, 753, 2072, 450, 5116, 7637, 1462, 6943, 194, 396, 325, 8, 128, 3984, 4565, 6411, 2161, 2067, 9469, 1874]"
[506],"[331, 152, 330, 812, 3260, 60, 8, 956, 3927, 325, 2072, 800, 1969, 1977, 897, 658, 906, 194, 954, 2079]"
"[2591, 1129]","[3426, 133, 60, 1535, 5948, 5292, 7812, 973, 4867, 2145, 5368, 698, 2714, 364, 1453, 1440, 1513, 191, 7971, 6591]"
[5227],"[5228, 600, 1546, 5312, 858, 4782, 2193, 1846, 675, 8578, 2091, 3246, 1977, 8226, 2845, 3799, 3498, 4586, 4085, 381]"
[249],"[1564, 347, 499, 15, 250, 2210, 264, 252, 713, 39, 3080, 2036, 53, 4343, 1577, 194, 488, 489, 1386, 1422]"
"[3856, 1731, 3609, 2618]","[972, 3335, 1233, 392, 6698, 855, 1377, 5571, 2257, 599, 443, 5060, 8222, 3354, 6519, 1897, 693, 204, 1601, 39]"
"[183, 1010, 4259]","[2806, 147, 175, 4881, 755, 33, 5712, 8348, 1835, 307, 3980, 1686, 3092, 4578, 1759, 3225, 5264, 2340, 1742, 22]"
"[341, 6894, 8246, 330, 5693]","[3048, 128, 1294, 755, 3144, 678, 2289, 282, 2807, 752, 5092, 839, 3148, 3951, 1025, 2204, 94, 9358, 1622, 1971]"
[5647],"[2677, 1344, 4891, 4596, 103, 5300, 595, 977, 8563, 4509, 935, 454, 5301, 764, 812, 5318, 976, 4259, 2278, 753]"
[947],"[265, 9651, 948, 4539, 248, 4081, 3034, 5032, 5306, 1080, 3997, 3065, 104, 134, 2376, 34, 4891, 1649, 749, 25]"
[4477],"[1332, 8669, 3422, 2571, 7078, 1920, 8549, 2519, 8990, 2489, 6023, 2813, 1294, 1652, 288, 1077, 1515, 2810, 3674, 1701]"
"[6889, 2436]","[1193, 3198, 886, 1585, 4076, 5562, 1400, 1978, 5470, 3421, 9785, 4984, 3664, 6160, 3819, 6306, 1020, 1249, 7326, 130]"
[3125],"[12, 3126, 6340, 743, 284, 1162, 1572, 3366, 4127, 2344, 1110, 842, 1472, 675, 2534, 5011, 6914, 5840, 1458, 3525]"
"[3448, 425, 7236]","[1773, 783, 332, 1992, 1915, 7985, 2091, 2308, 1097, 3340, 2872, 2148, 600, 496, 5589, 4419, 441, 290, 331, 8770]"
[8893],"[7509, 743, 4337, 508, 9142, 5349, 1299, 282, 426, 3934, 195, 2760, 4677, 3422, 328, 1334, 1227, 550, 1492, 3512]"
[6946],"[6947, 53, 1104, 5480, 3636, 151, 491, 7337, 464, 2441, 97, 1931, 611, 1142, 4770, 3085, 1081, 4401, 1457, 7098]"
[3847],"[3848, 8284, 6697, 3626, 581, 53, 681, 8510, 1802, 5329, 192, 5029, 8, 7809, 4598, 4385, 1884, 21, 2205, 9651]"
[4121],"[939, 354, 830, 18, 4096, 221, 977, 308, 1625, 2066, 104, 4122, 8, 4003, 363, 960, 2901, 686, 2300, 2123]"
"[708, 3163, 5217]","[4480, 4503, 4762, 8182, 4559, 2123, 2411, 681, 451, 5188, 7318, 6659, 1930, 1754, 7561, 1177, 7557, 4484, 493, 9447]"
"[5983, 250]","[2209, 1136, 9598, 2370, 748, 747, 872, 1766, 1412, 685, 3224, 5165, 2684, 2369, 12, 1324, 3713, 7338, 5731, 860]"
[7820],"[1208, 7821, 8524, 5207, 2270, 1908, 51, 8462, 205, 2248, 2268, 2584, 5035, 1849, 1237, 8275, 1741, 3091, 2638, 7054]"
[568],"[2068, 92, 123, 257, 128, 4164, 1733, 7085, 629, 118, 840, 476, 127, 1184, 943, 7115, 268, 835, 2215, 540]"
"[8005, 173]","[4115, 2627, 174, 3508, 7458, 3079, 3560, 5847, 822, 357, 412, 282, 7557, 7012, 5353, 1266, 5193, 4022, 63, 678]"
[221],"[222, 3685, 223, 205, 4734, 2856, 8683, 5437, 2715, 1276, 620, 491, 1203, 128, 1371, 4582, 923, 129, 1740, 4867]"
[1012],"[65, 7971, 392, 891, 2535, 1274, 5685, 3364, 1894, 2852, 5841, 3137, 1563, 1263, 1990, 273, 4577, 1671, 1390, 3839]"
[8258],"[5954, 8259, 1750, 6716, 23, 2094, 3657, 2075, 5665, 5790, 929, 1224, 7285, 840, 476, 4566, 7966, 233, 589, 4013]"
[2006],"[4490, 5751, 3704, 21, 999, 650, 3800, 2527, 4499, 735, 18, 362, 4711, 1325, 8317, 328, 9719, 9281, 7610, 3536]"
[7840],"[7841, 1347, 1457, 53, 18, 8, 1799, 734, 959, 2214, 273, 276, 3193, 1360, 128, 2827, 594, 412, 1535, 6521]"
[8791],"[8792, 7002, 2514, 178, 291, 8530, 184, 1131, 922, 3249, 326, 2356, 41, 2625, 4166, 7336, 2680, 4972, 4712, 6249]"
"[4480, 3021, 1156, 1897, 41]","[3077, 9, 2498, 764, 18, 382, 2714, 195, 3090, 2477, 8130, 3657, 433, 22, 1110, 4439, 1526, 2109, 1225, 2491]"
[2150],"[3417, 5314, 5218, 3001, 1598, 1281, 18, 8406, 1360, 638, 669, 1386, 1512, 2604, 6136, 617, 5385, 643, 2045, 195]"
"[698, 813]","[1050, 4416, 223, 4844, 1453, 153, 1420, 2148, 665, 4379, 1049, 5634, 5733, 1234, 4698, 5610, 1327, 4909, 787, 8331]"
[3615],"[2203, 2831, 2532, 4337, 467, 6573, 6071, 1162, 100, 609, 764, 4064, 22, 7390, 1899, 5032, 1156, 4089, 358, 6176]"
[195],"[450, 326, 432, 238, 3246, 329, 434, 2838, 1990, 4665, 3385, 7717, 1088, 2893, 2377, 2079, 41, 609, 3467, 5591]"
"[828, 2524]","[41, 304, 53, 6653, 4676, 3994, 3683, 1326, 1028, 1088, 345, 1667, 1252, 2145, 991, 713, 7706, 4, 2386, 966]"
[3152],"[4299, 152, 6686, 1110, 675, 7238, 2079, 9747, 1303, 1585, 398, 1733, 4521, 53, 3143, 690, 4321, 327, 2320, 2336]"
"[288, 5554]","[6261, 5555, 6229, 6184, 5304, 1136, 7690, 1139, 2419, 2828, 5147, 1687, 8825, 6781, 554, 736, 5613, 4712, 1218, 7646]"
[972],"[5726, 1931, 8328, 3577, 7229, 450, 753, 660, 825, 6264, 41, 6336, 94, 818, 2519, 480, 3772, 2298, 7261, 175]"
[1878],"[2139, 5695, 18, 3574, 2150, 607, 976, 4298, 3074, 454, 43, 1527, 6264, 838, 36, 3498, 72, 756, 1453, 617]"
[341],"[126, 629, 128, 549, 541, 257, 129, 1675, 2668, 4164, 545, 1832, 264, 568, 3246, 488, 6421, 4259, 1960, 652]"
[1203],"[9082, 1204, 356, 1783, 571, 1276, 3108, 1168, 220, 149, 188, 227, 478, 420, 171, 41, 3799, 3238, 1367, 329]"
[3554],"[8488, 1347, 7192, 3555, 7820, 1953, 6497, 5781, 2839, 134, 5873, 358, 2989, 2629, 970, 5786, 5288, 9519, 3200, 3658]"
[956],"[1838, 2079, 1197, 2667, 3257, 2862, 6450, 1968, 4473, 945, 882, 1927, 340, 2176, 687, 1358, 1918, 4066, 675, 762]"
[2385],"[7760, 6842, 4614, 41, 7196, 450, 8, 1691, 1702, 8087, 6863, 5393, 128, 1983, 675, 3774, 1982, 2453, 3930, 3060]"
[1110],"[450, 9054, 4914, 2320, 490, 5394, 6230, 356, 2985, 1229, 3814, 1584, 8063, 1794, 2287, 7612, 7124, 329, 3544, 3409]"
[171],"[194, 1276, 2278, 257, 221, 1172, 3246, 1676, 2018, 5393, 1133, 9443, 5116, 151, 220, 6585, 812, 1261, 735, 107]"
[9583],"[1105, 1623, 52, 7265, 8607, 6758, 9671, 1502, 3279, 2356, 9728, 7609, 3319, 3841, 111, 6169, 1636, 6021, 6895, 3264]"
[1525],"[617, 18, 1818, 5774, 978, 1526, 5223, 5513, 2173, 4748, 8749, 4298, 268, 2576, 964, 3693, 8815, 8, 2365, 4491]"
"[9216, 423]","[330, 5449, 412, 308, 5355, 28, 325, 1336, 2395, 145, 3061, 5516, 4958, 4719, 1978, 2427, 638, 1550, 3695, 4603]"
"[2966, 3078, 6460]","[9205, 7691, 5689, 9326, 4901, 3063, 103, 5039, 2568, 6453, 3778, 6288, 6336, 5120, 3747, 7351, 218, 5423, 9040, 8696]"
"[1222, 1693]","[1031, 506, 2112, 5054, 5844, 7502, 3316, 2771, 4009, 450, 12, 1183, 195, 6176, 942, 5749, 6487, 245, 9602, 5362]"
"[432, 1336, 998, 8963]","[1704, 7413, 6659, 330, 1588, 95, 18, 28, 6458, 1276, 295, 7123, 139, 4439, 5010, 53, 3931, 972, 5566, 2248]"
"[2168, 2481]","[1771, 2553, 354, 3143, 1712, 326, 2683, 4126, 2480, 6125, 1702, 1252, 190, 2394, 292, 2669, 362, 3246, 2373, 1699]"
[7714],"[6092, 506, 2810, 812, 60, 67, 2084, 417, 2268, 4695, 686, 823, 257, 894, 2457, 8, 594, 568, 1582, 712]"
"[6560, 678, 4380]","[6322, 2483, 1144, 149, 3978, 1143, 3077, 2018, 3204, 171, 1701, 60, 6116, 3652, 7214, 3074, 6190, 1273, 1142, 329]"
[1447],"[5013, 329, 4797, 384, 62, 7685, 260, 2267, 5880, 6275, 255, 131, 136, 458, 2094, 450, 1227, 5377, 8517, 6102]"
[412],"[330, 325, 413, 1395, 734, 704, 998, 844, 6327, 118, 281, 1832, 1250, 534, 60, 2872, 324, 326, 9, 4450]"
[7779],"[1276, 331, 506, 6875, 4291, 1204, 571, 5621, 4585, 5302, 149, 2750, 7610, 832, 434, 2468, 1538, 4281, 171, 743]"
"[5672, 4331]","[347, 614, 2842, 2150, 5399, 1311, 1088, 9773, 2568, 1470, 7207, 833, 7368, 4582, 3828, 3490, 3031, 6943, 6731, 7746]"
[9542],"[475, 3659, 330, 2150, 453, 2553, 1546, 5149, 899, 175, 188, 812, 1123, 3028, 5984, 1206, 2468, 1276, 1182, 1827]"
[831],"[15, 594, 740, 617, 172, 675, 977, 3020, 268, 2485, 1625, 4224, 718, 638, 729, 5496, 960, 8, 501, 2153]"
"[489, 425]","[15, 974, 238, 72, 675, 1156, 978, 1386, 1140, 2520, 1022, 389, 658, 840, 976, 363, 3120, 2365, 2278, 686]"
"[1717, 3233]","[2408, 3877, 7282, 1402, 3007, 4715, 1718, 8840, 1032, 218, 2428, 5101, 8821, 6990, 6021, 3669, 2330, 4825, 1742, 6134]"
[6196],"[3696, 5919, 2314, 2877, 8827, 2435, 6453, 6253, 6423, 547, 296, 4183, 7730, 6937, 5237, 2175, 8036, 4590, 4962, 8453]"
[2331],"[1258, 299, 812, 5726, 2268, 204, 4355, 7085, 2123, 652, 999, 1299, 224, 1144, 594, 5465, 19, 2803, 4163, 4656]"
"[1769, 3848, 1131]","[3011, 5243, 6603, 1044, 629, 3018, 1640, 2544, 588, 175, 845, 3713, 4006, 1367, 5938, 4089, 388, 2153, 5803, 731]"
[7858],"[675, 3828, 2173, 923, 4517, 451, 617, 55, 36, 1, 2497, 3920, 4300, 7008, 1452, 1243, 2268, 5484, 1203, 712]"
[4417],"[1281, 3805, 18, 450, 310, 594, 1021, 4122, 976, 1360, 362, 3822, 311, 3025, 72, 1954, 3828, 330, 1559, 9]"
[3285],"[5336, 2377, 3468, 3123, 3286, 45, 203, 1635, 55, 470, 261, 1899, 4635, 693, 730, 104, 3444, 227, 5722, 1172]"
"[7045, 8276]","[1994, 7830, 1594, 8277, 4438, 9221, 7825, 4891, 151, 5511, 6550, 3378, 161, 36, 6487, 1780, 9302, 3106, 2808, 866]"
[756],"[18, 1767, 686, 1818, 3927, 638, 4245, 9600, 5646, 669, 4499, 646, 7285, 2919, 3248, 575, 6825, 2900, 5400, 9326]"
"[9495, 9734, 4484, 4448]","[288, 2314, 4448, 7106, 8341, 4222, 1364, 8038, 8378, 540, 3044, 1922, 875, 3608, 7416, 3969, 1895, 326, 2357, 3696]"
"[2938, 4184]","[450, 19, 3467, 175, 3605, 432, 36, 831, 4443, 3246, 3160, 4831, 3, 308, 28, 329, 658, 2304, 812, 1733]"
[952],"[1184, 756, 675, 1382, 475, 4211, 2781, 1160, 8207, 4140, 122, 328, 378, 831, 4429, 914, 1133, 1464, 354, 899]"
[9650],"[1383, 5520, 4184, 3815, 4328, 1704, 4971, 2247, 8295, 1466, 2527, 1047, 812, 4601, 53, 5032, 2215, 890, 6478, 7897]"
"[719, 6560]","[114, 281, 19, 1767, 4181, 1538, 2594, 205, 3499, 7050, 699, 1080, 812, 1294, 1104, 413, 1969, 6322, 3617, 2095]"
[629],"[2068, 568, 123, 128, 92, 257, 812, 4437, 230, 3711, 194, 2447, 129, 4636, 1990, 171, 1106, 4354, 675, 1982]"
"[316, 1481, 3546, 7769]","[1359, 1374, 4318, 4440, 2724, 1184, 3386, 4261, 5997, 6093, 1778, 3872, 5290, 5860, 8366, 2419, 5919, 319, 6831, 23]"
[1191],"[6531, 283, 1736, 455, 538, 2802, 203, 1453, 6180, 368, 976, 1635, 2025, 140, 3450, 3390, 4088, 227, 5035, 4665]"
"[976, 960]","[3693, 1818, 268, 6402, 18, 1625, 2662, 1462, 4417, 172, 247, 67, 617, 1123, 16, 1021, 1819, 3958, 2173, 1897]"
[2614],"[122, 3806, 1043, 2067, 1428, 103, 954, 840, 1424, 5785, 6894, 1583, 1015, 4561, 607, 95, 7495, 2279, 1378, 6208]"
[95],"[7664, 3294, 1604, 358, 5736, 5094, 6581, 8, 324, 624, 2662, 2310, 2394, 2957, 8116, 6459, 3186, 2854, 4547, 1991]"
"[1197, 1715]","[331, 3166, 6322, 1382, 6180, 3786, 455, 4943, 5674, 4850, 2091, 3559, 7834, 3403, 5004, 657, 6554, 2325, 577, 3671]"
[1685],"[998, 5, 432, 8007, 4255, 704, 41, 326, 4893, 314, 828, 190, 1472, 490, 1104, 53, 2109, 1096, 4738, 2447]"
[6773],"[238, 976, 450, 490, 451, 3885, 2662, 756, 6774, 978, 1185, 2106, 2091, 7587, 4232, 923, 4955, 3208, 4159, 257]"
"[4818, 284]","[1635, 1335, 733, 330, 3570, 4955, 4159, 6259, 5394, 4303, 513, 9664, 3064, 4983, 285, 596, 2456, 3406, 2603, 2091]"
